id,orderId,productId,quantity,price,createdAt
soi1300,so532,p52,5,40647,2025-01-21T11:56:35.787Z
soi1301,so532,p78,1,30007,2025-04-15T04:20:25.872Z
soi1302,so532,p199,3,22533,2024-08-13T11:42:42.351Z
soi1303,so533,p71,4,67085,2025-05-26T15:34:59.178Z
soi1304,so533,p172,2,40398,2024-10-17T05:00:36.932Z
soi1305,so534,p52,1,40647,2025-10-15T03:17:13.224Z
soi1306,so534,p13,4,73689,2024-05-07T12:03:34.892Z
soi1307,so535,p231,4,177,2025-11-16T06:39:55.806Z
soi1308,so535,p348,5,9960,2025-01-30T12:47:02.389Z
soi1309,so535,p132,2,60353,2025-11-15T04:29:07.726Z
soi1310,so535,p291,3,26374,2025-03-02T11:40:28.274Z
soi1311,so536,p382,2,18130,2024-11-07T05:50:55.168Z
soi1312,so536,p76,4,52624,2025-04-22T10:56:13.334Z
soi1313,so537,p310,3,55242,2025-11-30T13:01:06.441Z
soi1314,so537,p32,1,31619,2024-05-20T00:14:27.987Z
soi1315,so537,p100,3,48135,2024-06-18T06:43:34.118Z
soi1316,so537,p216,4,75122,2024-11-18T20:47:32.500Z
soi1317,so538,p115,2,21075,2025-08-25T17:52:46.454Z
soi1318,so539,p196,4,66509,2025-05-20T12:49:21.292Z
soi1319,so540,p381,5,52919,2024-10-24T18:54:24.430Z
soi1320,so540,p289,2,46107,2025-04-29T03:48:06.105Z
soi1321,so540,p322,4,33080,2025-04-28T20:51:38.153Z
soi1322,so541,p55,5,19638,2024-04-14T21:38:40.461Z
soi1323,so542,p188,4,42439,2025-05-27T19:02:53.858Z
soi1324,so542,p59,2,23193,2025-08-14T21:12:44.726Z
soi1325,so543,p362,3,4907,2025-04-03T01:01:52.521Z
soi1326,so544,p358,3,20040,2024-06-21T13:44:58.727Z
soi1327,so544,p172,3,40398,2024-08-23T01:19:10.013Z
soi1328,so545,p130,5,58876,2024-10-05T20:02:31.783Z
soi1329,so545,p134,3,56311,2025-01-12T16:49:54.374Z
soi1330,so545,p187,4,65659,2025-05-16T16:55:45.561Z
soi1331,so545,p356,5,4880,2024-08-02T16:50:52.577Z
soi1332,so546,p60,3,37512,2025-01-02T22:26:10.459Z
soi1333,so546,p15,1,1084,2025-08-13T03:15:37.499Z
soi1334,so547,p295,5,38794,2025-07-18T22:07:43.773Z
soi1335,so547,p47,3,48233,2025-04-27T11:01:44.177Z
soi1336,so547,p154,1,32721,2025-04-04T06:42:08.505Z
soi1337,so548,p28,2,54759,2025-01-18T17:05:16.709Z
soi1338,so548,p175,5,13757,2025-05-15T16:24:51.705Z
soi1339,so548,p301,2,69834,2025-07-28T22:59:14.495Z
soi1340,so549,p103,4,15317,2025-11-17T23:07:20.875Z
soi1341,so549,p60,5,37512,2026-02-19T12:55:34.534Z
soi1342,so550,p54,4,35865,2025-02-08T10:46:14.955Z
soi1343,so550,p36,1,45911,2024-07-19T10:31:10.112Z
soi1344,so550,p316,1,64112,2024-12-26T15:41:55.303Z
soi1345,so550,p115,1,21075,2024-05-12T16:48:49.697Z
soi1346,so551,p82,2,8266,2024-04-04T23:30:30.306Z
soi1347,so551,p133,4,62657,2025-10-31T22:40:36.612Z
soi1348,so551,p58,3,16123,2025-11-26T08:32:55.773Z
soi1349,so551,p158,3,3289,2024-10-21T12:51:26.432Z
soi1350,so552,p136,4,77501,2025-10-19T18:15:53.771Z
soi1351,so552,p219,2,33587,2024-07-09T04:20:11.357Z
soi1352,so552,p114,2,9417,2025-03-09T19:17:09.628Z
soi1353,so552,p235,5,39357,2024-03-15T14:39:06.966Z
soi1354,so553,p264,3,44796,2025-03-29T20:33:07.491Z
soi1355,so553,p221,1,7788,2024-11-14T05:46:32.724Z
soi1356,so554,p292,4,43795,2025-07-15T02:51:00.976Z
soi1357,so554,p253,5,73625,2025-05-15T20:14:43.442Z
soi1358,so554,p373,1,4112,2024-12-28T10:27:11.205Z
soi1359,so555,p210,1,2047,2026-01-25T23:52:09.012Z
soi1360,so555,p289,1,46107,2025-08-03T11:15:16.358Z
soi1361,so555,p383,5,70592,2025-02-24T06:51:51.909Z
soi1362,so555,p14,4,54970,2025-09-27T23:01:53.531Z
soi1363,so556,p264,4,44796,2025-10-11T17:54:34.684Z
soi1364,so556,p326,3,77256,2024-12-16T21:40:19.892Z
soi1365,so556,p304,1,10768,2026-01-26T01:21:17.711Z
soi1366,so557,p259,5,63634,2024-07-29T19:19:08.911Z
soi1367,so557,p220,2,2818,2025-05-07T05:53:11.202Z
soi1368,so557,p386,4,28680,2025-08-27T21:34:11.721Z
soi1369,so557,p212,5,8914,2024-08-14T03:27:28.713Z
soi1370,so558,p189,3,18888,2026-02-20T08:40:37.643Z
soi1371,so558,p119,3,50118,2024-07-03T12:09:56.679Z
soi1372,so558,p81,5,47383,2024-12-19T13:47:36.037Z
soi1373,so558,p29,5,21287,2025-07-01T18:27:19.942Z
soi1374,so559,p261,4,10957,2024-11-23T19:26:03.285Z
soi1375,so560,p284,3,19674,2024-12-26T00:40:05.563Z
soi1376,so560,p285,5,38810,2024-10-27T16:55:52.085Z
soi1377,so561,p147,5,72890,2026-02-13T07:00:26.998Z
soi1378,so562,p163,2,9301,2025-10-29T16:55:13.023Z
soi1379,so562,p239,4,68757,2025-04-13T02:14:20.248Z
soi1380,so562,p49,1,29326,2025-10-15T15:26:57.150Z
soi1381,so562,p49,2,29326,2025-07-25T12:05:55.842Z
soi1382,so563,p308,1,50541,2024-12-25T23:52:56.262Z
soi1383,so563,p18,1,2357,2024-09-27T11:40:33.989Z
soi1384,so563,p206,2,67674,2024-10-16T14:29:40.324Z
soi1385,so564,p303,4,79948,2025-11-19T14:45:03.087Z
soi1386,so564,p139,5,33494,2025-06-26T04:39:00.046Z
soi1387,so565,p165,5,65866,2024-03-29T16:14:39.365Z
soi1388,so566,p151,5,46126,2025-03-22T09:36:56.276Z
soi1389,so566,p264,3,44796,2025-08-30T11:15:09.023Z
soi1390,so566,p31,1,51520,2025-07-18T18:15:35.035Z
soi1391,so566,p93,2,31082,2025-06-01T05:22:52.845Z
soi1392,so567,p347,4,76223,2025-12-11T05:12:35.814Z
soi1393,so567,p147,4,72890,2025-05-20T21:56:42.859Z
soi1394,so567,p300,1,33558,2025-12-22T22:24:58.741Z
soi1395,so567,p64,4,28526,2025-08-14T05:37:31.236Z
soi1396,so568,p1,2,77179,2026-01-05T03:16:36.645Z
soi1397,so568,p47,5,48233,2024-03-08T05:15:47.971Z
soi1398,so569,p304,4,10768,2024-06-14T10:53:06.003Z
soi1399,so569,p92,2,49657,2025-02-07T01:59:49.966Z
soi1400,so569,p114,4,9417,2025-06-01T22:56:59.157Z
soi1401,so570,p90,3,22285,2025-07-27T12:42:37.869Z
soi1402,so570,p223,3,70017,2024-05-31T09:25:16.537Z
soi1403,so570,p102,1,72261,2024-08-06T19:11:41.162Z
soi1404,so570,p319,2,5259,2024-10-07T02:24:47.660Z
soi1405,so571,p163,1,9301,2025-08-04T20:16:19.752Z
soi1406,so571,p129,3,25099,2025-04-06T09:42:30.347Z
soi1407,so572,p29,5,21287,2024-03-20T17:58:45.815Z
soi1408,so572,p332,2,42575,2025-10-14T05:10:57.733Z
soi1409,so572,p140,1,16904,2024-10-18T03:31:16.014Z
soi1410,so573,p248,4,9756,2025-09-13T08:22:54.843Z
soi1411,so573,p254,4,68416,2024-07-03T06:37:43.122Z
soi1412,so574,p116,5,43254,2024-03-16T18:24:54.053Z
soi1413,so574,p339,5,30308,2024-11-12T03:20:27.884Z
soi1414,so574,p241,2,44546,2025-10-21T16:36:55.455Z
soi1415,so575,p62,1,23299,2024-09-12T18:57:58.562Z
soi1416,so575,p291,1,26374,2025-03-07T08:23:45.584Z
soi1417,so575,p220,3,2818,2025-02-19T04:20:20.973Z
soi1418,so575,p346,4,4470,2024-09-10T12:16:58.563Z
soi1419,so576,p381,2,52919,2024-03-11T15:31:57.876Z
soi1420,so576,p354,4,75850,2024-08-29T21:57:27.587Z
soi1421,so577,p99,1,3476,2024-11-08T01:07:54.857Z
soi1422,so577,p388,2,72208,2025-02-21T20:54:48.831Z
soi1423,so578,p379,5,1193,2026-02-25T21:03:57.684Z
soi1424,so578,p84,4,38466,2025-05-18T16:20:44.508Z
soi1425,so579,p245,3,33571,2024-04-09T18:29:51.965Z
soi1426,so580,p299,4,35149,2024-05-09T04:54:45.829Z
soi1427,so581,p205,4,66360,2026-01-28T14:07:41.084Z
soi1428,so582,p112,4,43868,2025-11-14T21:14:40.862Z
soi1429,so583,p203,2,27385,2025-10-31T15:43:55.380Z
soi1430,so583,p40,5,63698,2025-03-12T10:16:10.835Z
soi1431,so583,p128,5,53323,2024-08-28T16:07:10.167Z
soi1432,so583,p28,5,54759,2025-03-01T15:47:33.820Z
soi1433,so584,p176,1,41999,2024-06-20T04:58:01.630Z
soi1434,so584,p203,2,27385,2025-05-30T12:53:45.688Z
soi1435,so584,p56,4,52186,2024-05-22T09:35:33.073Z
soi1436,so584,p326,2,77256,2026-02-22T20:33:45.942Z
soi1437,so585,p295,2,38794,2025-01-22T22:20:24.250Z
soi1438,so585,p107,4,66694,2025-05-05T07:19:52.353Z
soi1439,so585,p169,4,4467,2025-12-28T10:45:06.399Z
soi1440,so586,p42,2,77110,2024-09-11T18:56:15.340Z
soi1441,so586,p157,4,44663,2025-03-22T03:26:41.169Z
soi1442,so586,p195,1,53530,2024-07-05T19:08:57.984Z
soi1443,so586,p102,1,72261,2024-07-31T19:55:12.728Z
soi1444,so587,p296,2,10637,2025-01-17T05:02:40.901Z
soi1445,so587,p14,2,54970,2024-04-22T18:26:30.042Z
soi1446,so587,p22,3,3673,2025-11-04T22:29:39.241Z
soi1447,so588,p286,1,20419,2025-02-13T21:26:37.598Z
soi1448,so588,p53,4,20015,2024-07-05T01:15:30.537Z
soi1449,so588,p135,5,15127,2024-09-02T12:50:23.987Z
soi1450,so588,p149,4,8790,2025-10-21T09:07:50.190Z
soi1451,so589,p139,2,33494,2024-05-24T18:16:27.596Z
soi1452,so589,p304,3,10768,2025-12-29T23:17:55.514Z
soi1453,so589,p355,5,6659,2024-04-30T21:12:52.902Z
soi1454,so590,p293,4,71208,2024-11-15T07:11:51.179Z
soi1455,so590,p233,4,33869,2024-07-28T02:29:22.970Z
soi1456,so590,p217,2,47082,2024-12-17T21:32:57.973Z
soi1457,so590,p179,2,58839,2025-09-10T15:29:50.733Z
soi1458,so591,p181,2,24331,2025-08-18T15:56:59.152Z
soi1459,so592,p315,1,69855,2025-11-23T05:26:08.177Z
soi1460,so592,p137,2,16252,2025-07-23T00:16:02.902Z
soi1461,so592,p70,4,32644,2024-10-30T16:35:59.547Z
soi1462,so593,p107,2,66694,2025-01-11T11:57:31.030Z
soi1463,so593,p183,2,3658,2024-12-21T04:29:29.729Z
soi1464,so593,p75,3,3841,2025-03-15T19:26:46.871Z
soi1465,so594,p348,5,9960,2025-10-03T15:51:24.156Z
soi1466,so594,p9,5,49351,2024-03-16T08:08:57.819Z
soi1467,so594,p150,4,30855,2025-08-30T11:42:30.482Z
soi1468,so595,p396,4,4919,2024-05-17T23:13:48.923Z
soi1469,so595,p155,1,54620,2025-10-09T13:46:34.605Z
soi1470,so595,p310,5,55242,2024-11-11T17:56:37.222Z
soi1471,so596,p332,2,42575,2024-10-29T13:50:01.627Z
soi1472,so596,p396,4,4919,2025-01-01T20:26:42.654Z
soi1473,so597,p370,4,69043,2024-10-02T20:48:58.559Z
soi1474,so597,p101,2,73591,2024-09-13T04:48:53.965Z
soi1475,so597,p180,2,57210,2024-08-15T17:25:44.082Z
soi1476,so598,p105,1,57989,2024-12-13T17:06:15.781Z
soi1477,so598,p166,1,44191,2025-08-05T12:19:02.774Z
soi1478,so598,p398,2,2585,2025-07-03T22:02:29.978Z
soi1479,so599,p233,3,33869,2025-03-28T09:30:48.066Z
soi1480,so599,p14,5,54970,2026-03-06T21:19:49.169Z
soi1481,so599,p360,4,30091,2026-01-24T18:17:32.776Z
soi1482,so600,p43,3,5996,2024-10-17T19:42:49.313Z
soi1483,so600,p348,3,9960,2025-03-30T03:40:46.310Z
soi1484,so600,p134,2,56311,2026-03-04T14:34:50.708Z
soi1485,so601,p312,5,19930,2024-10-06T21:33:04.713Z
soi1486,so601,p210,4,2047,2025-04-18T06:06:52.078Z
soi1487,so602,p209,4,37536,2025-02-14T15:23:32.266Z
soi1488,so602,p188,1,42439,2025-06-10T01:55:03.141Z
soi1489,so602,p305,2,23857,2026-01-15T07:58:25.725Z
soi1490,so603,p238,4,32847,2025-04-09T03:40:27.080Z
soi1491,so603,p15,3,1084,2025-12-08T21:48:27.505Z
soi1492,so604,p350,1,39842,2025-09-06T02:10:28.590Z
soi1493,so604,p48,1,52118,2025-03-31T23:22:12.336Z
soi1494,so605,p377,3,4273,2024-09-13T16:12:08.301Z
soi1495,so606,p326,3,77256,2025-01-13T08:15:31.579Z
soi1496,so606,p120,1,23941,2024-11-21T00:42:00.144Z
soi1497,so606,p355,5,6659,2024-08-09T19:42:01.484Z
soi1498,so606,p392,2,8779,2025-10-22T09:06:25.255Z
soi1499,so607,p109,1,17566,2025-04-02T07:38:26.472Z
soi1500,so607,p89,1,17947,2025-08-12T02:26:46.979Z
soi1501,so607,p71,2,67085,2024-08-14T21:56:39.056Z
soi1502,so607,p124,3,35180,2025-01-16T22:43:38.627Z
soi1503,so608,p342,4,64617,2025-04-04T01:35:31.753Z
soi1504,so609,p306,2,3954,2025-07-25T05:01:59.514Z
soi1505,so609,p190,1,63181,2024-04-20T21:57:04.731Z
soi1506,so609,p246,3,64168,2025-10-01T21:49:58.032Z
soi1507,so610,p341,4,58854,2025-10-03T06:04:04.130Z
soi1508,so611,p373,1,4112,2024-11-23T02:42:50.467Z
soi1509,so611,p4,4,39663,2025-03-25T15:52:46.829Z
soi1510,so612,p24,3,26566,2025-02-16T21:28:22.865Z
soi1511,so612,p167,5,41246,2024-07-17T04:42:02.354Z
soi1512,so612,p149,3,8790,2025-06-02T22:10:46.859Z
soi1513,so612,p35,2,22518,2024-06-28T08:56:56.193Z
soi1514,so613,p87,4,41593,2024-05-05T08:06:37.258Z
soi1515,so613,p7,3,7902,2025-08-16T09:49:18.864Z
soi1516,so613,p203,4,27385,2025-08-12T00:10:24.645Z
soi1517,so614,p105,2,57989,2024-12-05T14:32:35.678Z
soi1518,so614,p245,4,33571,2024-10-21T13:57:25.424Z
soi1519,so615,p308,4,50541,2024-11-03T04:53:40.247Z
soi1520,so615,p28,3,54759,2024-04-18T21:32:08.913Z
soi1521,so615,p49,2,29326,2024-08-11T12:35:01.484Z
soi1522,so615,p202,1,48999,2024-06-24T14:18:45.457Z
soi1523,so616,p390,1,50297,2025-03-01T07:11:43.862Z
soi1524,so616,p49,2,29326,2025-11-29T02:32:34.559Z
soi1525,so616,p249,1,8198,2025-10-23T18:05:29.879Z
soi1526,so616,p345,4,51348,2025-09-12T00:49:23.536Z
soi1527,so617,p281,3,10851,2025-04-01T13:47:09.471Z
soi1528,so618,p321,5,13812,2025-06-16T00:23:18.897Z
soi1529,so618,p268,5,66361,2026-02-16T16:49:24.624Z
soi1530,so618,p350,3,39842,2025-11-20T09:35:14.220Z
soi1531,so619,p202,2,48999,2024-06-09T12:25:10.740Z
soi1532,so619,p260,3,39089,2024-12-12T00:13:07.744Z
soi1533,so620,p394,3,57960,2024-06-07T06:14:06.178Z
soi1534,so621,p117,4,61803,2024-08-14T18:17:48.185Z
soi1535,so621,p210,2,2047,2025-08-06T00:22:08.935Z
soi1536,so621,p38,3,71936,2024-12-30T12:31:34.925Z
soi1537,so621,p143,2,16027,2025-09-28T14:08:30.824Z
soi1538,so622,p343,5,21631,2025-04-11T20:26:56.703Z
soi1539,so622,p43,1,5996,2024-08-25T20:09:50.902Z
soi1540,so622,p342,1,64617,2025-08-03T05:54:52.292Z
soi1541,so622,p202,5,48999,2025-09-11T03:53:13.460Z
soi1542,so623,p271,3,40413,2026-02-24T22:22:57.333Z
soi1543,so623,p214,3,56485,2025-03-16T08:35:53.123Z
soi1544,so624,p249,1,8198,2025-09-10T18:56:47.682Z
soi1545,so625,p366,5,37121,2026-03-02T17:25:34.969Z
soi1546,so626,p78,4,30007,2026-01-30T13:35:31.774Z
soi1547,so626,p119,3,50118,2025-08-30T20:46:37.621Z
soi1548,so627,p394,1,57960,2026-01-13T01:38:38.114Z
soi1549,so628,p112,4,43868,2025-07-25T18:54:37.986Z
soi1550,so628,p127,1,18217,2025-02-10T20:32:09.966Z
soi1551,so628,p294,4,887,2025-03-28T04:58:06.691Z
soi1552,so629,p73,4,30330,2024-08-19T17:49:35.062Z
soi1553,so629,p365,1,6756,2024-06-08T13:11:06.494Z
soi1554,so629,p200,2,74904,2024-06-27T19:38:31.086Z
soi1555,so630,p121,3,45983,2025-04-10T08:46:15.297Z
soi1556,so630,p64,2,28526,2025-02-04T10:35:35.316Z
soi1557,so630,p319,3,5259,2025-06-10T23:37:46.023Z
soi1558,so630,p195,4,53530,2024-06-04T02:51:46.076Z
soi1559,so631,p225,2,42389,2024-08-13T09:40:00.093Z
soi1560,so631,p67,5,16535,2025-07-09T03:16:16.670Z
soi1561,so631,p258,2,36305,2025-01-03T16:30:09.691Z
soi1562,so632,p196,1,66509,2026-02-09T10:03:40.126Z
soi1563,so633,p122,1,4138,2025-09-06T13:52:19.170Z
soi1564,so634,p102,4,72261,2025-04-28T08:04:31.689Z
soi1565,so634,p350,2,39842,2024-09-07T07:30:02.614Z
soi1566,so634,p323,1,25594,2024-12-01T18:14:22.995Z
soi1567,so635,p360,1,30091,2024-07-23T00:55:30.746Z
soi1568,so636,p355,3,6659,2026-01-08T17:11:52.995Z
soi1569,so636,p57,5,19910,2024-04-05T03:36:20.879Z
soi1570,so637,p380,2,78237,2024-12-07T18:45:07.868Z
soi1571,so637,p274,4,49799,2024-03-18T18:15:54.689Z
soi1572,so637,p366,2,37121,2024-11-14T17:53:45.719Z
soi1573,so638,p160,3,53153,2024-06-23T20:36:30.438Z
soi1574,so638,p199,4,22533,2026-03-03T22:45:51.741Z
soi1575,so638,p133,2,62657,2024-11-21T02:06:56.964Z
soi1576,so639,p153,4,56769,2024-07-15T14:19:30.602Z
soi1577,so639,p49,4,29326,2026-01-12T15:18:30.244Z
soi1578,so640,p322,1,33080,2024-09-08T18:07:16.630Z
soi1579,so640,p374,4,33586,2025-03-24T21:30:57.781Z
soi1580,so641,p117,5,61803,2025-06-25T12:04:45.421Z
soi1581,so641,p35,5,22518,2025-09-22T15:10:43.075Z
soi1582,so642,p133,1,62657,2025-12-09T20:16:56.876Z
soi1583,so643,p203,4,27385,2026-01-15T04:33:39.495Z
soi1584,so643,p163,4,9301,2024-10-20T12:49:27.904Z
soi1585,so643,p159,4,48731,2025-08-24T15:16:11.099Z
soi1586,so643,p93,4,31082,2024-04-06T17:40:33.383Z
soi1587,so644,p38,1,71936,2025-08-25T21:12:23.056Z
soi1588,so644,p231,1,177,2025-01-08T10:56:04.925Z
soi1589,so644,p335,3,12997,2026-03-05T17:52:49.559Z
soi1590,so644,p276,4,75508,2025-03-05T01:07:15.659Z
soi1591,so645,p304,2,10768,2024-12-12T03:01:13.174Z
soi1592,so645,p45,1,17287,2025-01-29T19:09:52.079Z
soi1593,so646,p172,1,40398,2025-10-28T20:48:59.560Z
soi1594,so646,p25,3,52187,2024-07-18T13:30:52.342Z
soi1595,so646,p305,4,23857,2024-07-26T20:45:25.301Z
soi1596,so646,p285,5,38810,2025-08-29T15:41:01.711Z
soi1597,so647,p285,5,38810,2025-03-19T13:42:20.788Z
soi1598,so648,p155,2,54620,2025-10-17T15:55:43.710Z
soi1599,so649,p220,5,2818,2024-10-22T01:13:54.122Z
soi1600,so649,p336,3,8144,2024-07-07T12:04:42.602Z
soi1601,so649,p285,4,38810,2024-06-23T04:10:48.148Z
soi1602,so649,p234,4,76372,2024-04-10T18:56:35.227Z
soi1603,so650,p17,1,39968,2024-04-18T09:38:32.904Z
soi1604,so650,p184,2,10152,2024-03-26T10:25:22.003Z
soi1605,so651,p11,2,68567,2025-04-22T16:26:22.869Z
soi1606,so651,p165,2,65866,2024-12-29T14:53:40.279Z
soi1607,so651,p134,1,56311,2025-12-14T03:11:42.407Z
soi1608,so651,p326,1,77256,2025-03-18T00:58:27.726Z
soi1609,so652,p283,2,24052,2025-07-03T23:11:17.128Z
soi1610,so652,p361,4,10835,2024-08-07T12:12:40.446Z
soi1611,so652,p399,5,2897,2025-03-25T20:10:30.716Z
soi1612,so653,p262,3,39618,2025-02-26T19:35:12.239Z
soi1613,so653,p291,5,26374,2025-06-19T06:19:06.305Z
soi1614,so653,p397,5,10434,2024-07-10T04:33:11.593Z
soi1615,so653,p166,3,44191,2025-06-23T07:58:44.091Z
soi1616,so654,p207,2,49525,2025-01-06T13:54:02.751Z
soi1617,so654,p43,1,5996,2024-03-21T23:33:00.951Z
soi1618,so655,p307,3,45784,2025-02-03T17:36:49.464Z
soi1619,so655,p167,5,41246,2025-07-18T07:30:25.307Z
soi1620,so655,p107,4,66694,2024-03-15T09:03:17.419Z
soi1621,so656,p221,1,7788,2025-12-03T15:47:17.879Z
soi1622,so656,p107,5,66694,2024-11-20T10:48:00.454Z
soi1623,so657,p185,5,64354,2024-07-26T22:24:25.282Z
soi1624,so658,p271,5,40413,2024-05-06T02:25:00.945Z
soi1625,so658,p177,3,23115,2024-07-27T07:47:56.723Z
soi1626,so658,p146,4,56607,2024-12-28T11:30:00.695Z
soi1627,so658,p209,3,37536,2025-12-26T20:30:03.384Z
soi1628,so659,p222,3,40165,2024-08-02T14:09:02.450Z
soi1629,so659,p263,2,76523,2026-02-16T14:47:45.778Z
soi1630,so660,p342,2,64617,2024-05-11T08:11:42.565Z
soi1631,so660,p236,3,9251,2024-05-02T09:37:42.668Z
soi1632,so661,p18,1,2357,2025-06-19T03:29:10.313Z
soi1633,so661,p28,1,54759,2025-11-18T23:18:53.133Z
soi1634,so661,p89,3,17947,2025-02-21T15:56:17.501Z
soi1635,so662,p70,3,32644,2025-11-17T15:51:17.519Z
soi1636,so662,p74,4,21467,2024-03-09T22:36:27.158Z
soi1637,so663,p400,5,59708,2024-11-10T11:18:54.857Z
soi1638,so663,p212,3,8914,2025-11-25T10:05:02.720Z
soi1639,so664,p246,3,64168,2025-07-08T21:44:56.498Z
soi1640,so665,p239,2,68757,2024-08-30T08:32:36.253Z
soi1641,so666,p120,3,23941,2025-02-25T15:49:13.186Z
soi1642,so667,p43,3,5996,2024-04-20T23:50:40.847Z
soi1643,so667,p124,1,35180,2026-01-13T21:34:25.995Z
soi1644,so667,p279,5,4053,2025-01-24T19:32:53.929Z
soi1645,so668,p43,4,5996,2025-06-23T00:02:17.481Z
soi1646,so668,p73,1,30330,2024-09-06T22:09:56.647Z
soi1647,so668,p170,2,19633,2025-07-16T19:21:15.125Z
soi1648,so669,p400,1,59708,2025-11-07T23:10:35.253Z
soi1649,so669,p169,4,4467,2025-07-18T19:44:58.824Z
soi1650,so669,p118,3,50692,2024-07-30T03:26:32.008Z
soi1651,so669,p114,1,9417,2025-03-16T18:10:33.154Z
soi1652,so670,p344,2,22393,2025-04-30T23:52:45.921Z
soi1653,so671,p19,4,33414,2024-11-29T09:45:02.893Z
soi1654,so671,p228,5,43302,2025-01-29T09:09:50.916Z
soi1655,so671,p104,3,42489,2024-08-11T23:41:27.892Z
soi1656,so671,p70,2,32644,2025-01-27T14:31:37.044Z
soi1657,so672,p249,4,8198,2025-08-31T14:02:51.762Z
soi1658,so672,p98,4,69052,2025-08-24T05:13:56.008Z
soi1659,so672,p397,2,10434,2025-02-08T13:11:46.735Z
soi1660,so673,p334,4,25767,2024-05-09T15:47:51.632Z
soi1661,so673,p266,4,2121,2024-06-11T13:06:07.313Z
soi1662,so673,p390,2,50297,2024-05-09T17:23:15.991Z
soi1663,so674,p184,4,10152,2024-06-18T01:52:04.721Z
soi1664,so674,p66,4,9453,2024-03-07T15:59:43.192Z
soi1665,so674,p312,2,19930,2025-04-15T16:31:49.003Z
soi1666,so674,p181,4,24331,2024-12-20T23:48:18.387Z
soi1667,so675,p24,1,26566,2024-04-10T06:07:12.964Z
soi1668,so675,p233,1,33869,2026-02-02T17:19:47.135Z
soi1669,so675,p385,4,71182,2025-09-13T09:32:07.209Z
soi1670,so676,p253,1,73625,2025-05-09T19:54:17.373Z
soi1671,so676,p81,5,47383,2025-06-26T11:21:01.319Z
soi1672,so677,p115,1,21075,2025-08-11T07:40:14.951Z
soi1673,so677,p160,2,53153,2024-07-14T22:37:35.057Z
soi1674,so677,p319,2,5259,2024-03-09T12:59:06.847Z
soi1675,so678,p218,2,27146,2025-08-22T07:57:50.490Z
soi1676,so679,p308,5,50541,2024-12-18T21:32:23.176Z
soi1677,so679,p322,4,33080,2024-11-19T14:35:56.568Z
soi1678,so679,p341,2,58854,2025-10-02T11:17:37.190Z
soi1679,so679,p98,5,69052,2025-04-16T17:13:06.510Z
soi1680,so680,p356,2,4880,2025-04-07T23:14:31.220Z
soi1681,so680,p254,2,68416,2025-09-02T14:13:43.165Z
soi1682,so680,p184,3,10152,2025-08-20T07:18:28.185Z
soi1683,so681,p69,5,24769,2024-11-23T18:02:35.530Z
soi1684,so681,p86,1,710,2024-08-29T02:47:32.001Z
soi1685,so681,p23,5,68856,2026-01-21T09:03:03.067Z
soi1686,so682,p71,3,67085,2025-11-13T02:56:02.614Z
soi1687,so683,p96,2,72346,2025-06-25T13:06:12.614Z
soi1688,so683,p184,2,10152,2025-02-24T05:58:50.794Z
soi1689,so683,p184,2,10152,2024-10-13T11:42:50.527Z
soi1690,so683,p18,3,2357,2025-03-22T18:06:30.708Z
soi1691,so684,p9,1,49351,2025-07-29T03:56:17.126Z
soi1692,so684,p150,4,30855,2026-01-03T09:35:08.514Z
soi1693,so685,p99,5,3476,2025-08-18T07:44:48.013Z
soi1694,so686,p292,1,43795,2024-06-16T01:50:02.361Z
soi1695,so687,p31,1,51520,2026-01-21T08:02:33.211Z
soi1696,so688,p312,3,19930,2025-11-12T06:12:18.602Z
soi1697,so689,p232,3,62825,2024-12-09T15:45:47.393Z
soi1698,so689,p50,3,9217,2025-06-18T08:46:21.982Z
soi1699,so689,p220,5,2818,2026-01-12T15:56:19.732Z
soi1700,so689,p158,3,3289,2025-04-12T23:10:10.066Z
soi1701,so690,p5,3,23291,2024-03-09T14:56:34.140Z
soi1702,so691,p29,2,21287,2025-01-10T23:58:10.212Z
soi1703,so691,p25,5,52187,2025-09-07T07:33:50.620Z
soi1704,so692,p382,4,18130,2025-08-22T03:39:51.975Z
soi1705,so692,p333,2,13777,2024-08-13T06:33:40.766Z
soi1706,so692,p394,2,57960,2025-03-19T14:59:14.167Z
soi1707,so692,p234,3,76372,2025-01-10T17:36:08.653Z
soi1708,so693,p323,5,25594,2025-02-19T15:05:08.604Z
soi1709,so693,p321,1,13812,2025-05-13T12:17:40.034Z
soi1710,so693,p88,4,15360,2024-07-26T22:00:55.569Z
soi1711,so694,p66,2,9453,2026-02-02T14:17:18.815Z
soi1712,so695,p31,1,51520,2025-12-31T04:29:40.604Z
soi1713,so695,p192,2,78095,2025-09-21T11:28:56.081Z
soi1714,so696,p204,5,73727,2024-08-31T19:22:10.942Z
soi1715,so696,p301,5,69834,2025-07-10T06:47:21.991Z
soi1716,so696,p375,1,46453,2025-01-07T23:29:46.274Z
soi1717,so697,p180,5,57210,2024-11-06T11:32:51.225Z
soi1718,so697,p137,4,16252,2026-01-22T13:26:34.661Z
soi1719,so697,p321,5,13812,2025-04-01T03:24:23.165Z
soi1720,so698,p168,1,22872,2025-05-14T10:53:54.459Z
soi1721,so698,p336,3,8144,2025-04-03T13:01:39.029Z
soi1722,so699,p388,3,72208,2025-01-15T21:10:52.657Z
